origin,destination,rho
EGY,CIV,0.0
EGY,CMR,0.0
EGY,COD,0.0
EGY,COG,0.0
EGY,COL,1.0195341623560075
EGY,COM,0.0
EGY,CPV,0.0
EGY,CRI,0.6986753627826033
EGY,CUB,0.0
EGY,CUW,0.0
EGY,CYM,0.0
EGY,CYP,0.38953937940625727
EGY,CZE,0.4757028011205518
EGY,DEU,0.2015952329722849
EGY,DJI,0.0
EGY,DMA,0.9318367055627879
EGY,DNK,0.18921771634934945
EGY,DOM,1.0259912208181716
EGY,DZA,0.0
EGY,ECU,1.0844796472107576
EGY,EGY,0.0
EGY,ERI,0.0
EGY,ESP,0.29347293979723643
EGY,EST,0.20931130005204393
EGY,ETH,0.0
EGY,FIN,0.19006315922896078
EGY,FJI,0.0
EGY,FRA,0.2679851859734414
EGY,FSM,0.0
EGY,GAB,0.0
EGY,GBR,0.24622098664003106
EGY,GEO,0.0
EGY,GHA,1.9354003382900102
EGY,GIN,0.0
EGY,GMB,0.0
EGY,GNB,0.0
EGY,GNQ,0.0
EGY,GRC,0.19883059635695355
EGY,GRD,0.0
EGY,GRL,0.0
EGY,GTM,1.27448220378033
EGY,GUM,0.0
EGY,GUY,0.0
EGY,HKG,0.0
EGY,HND,1.9087402791200754
EGY,HRV,0.0
EGY,HTI,0.0
EGY,HUN,0.3535706639330233
EGY,IDN,0.0
EGY,IMN,0.0
EGY,IND,0.0
EGY,IRL,0.16683353761734201
EGY,IRN,0.0
EGY,IRQ,1.0315455823061568
EGY,ISL,0.15759905124301204
EGY,ISR,0.3589209993632587
EGY,ITA,0.29560130758499403
EGY,JAM,0.0
EGY,JOR,2.9791153199201608
EGY,JPN,0.2776406242843657
EGY,KAZ,0.0
EGY,KEN,1.9354003382900105
EGY,KGZ,0.0
EGY,KHM,0.0
EGY,KIR,0.0
EGY,KNA,0.536785023021223
EGY,KOR,0.0
EGY,KWT,0.4746355516659922
EGY,LAO,0.0
EGY,LBN,0.883137153037323
EGY,LBR,0.0
EGY,LBY,0.9054148128990677
EGY,LCA,0.0
EGY,LIE,0.0
EGY,LKA,0.0
EGY,LSO,0.0
EGY,LTU,0.5567776388396075
EGY,LUX,0.11967206100505563
EGY,LVA,0.5818517689590622
EGY,MAC,0.0
EGY,MAF,0.0
EGY,MAR,0.0
EGY,MCO,0.0
EGY,MDA,0.0
EGY,MDG,1.9354003382900102
EGY,MDV,0.7315647253855165
EGY,MEX,1.0152956057934726
EGY,MHL,0.0
EGY,MKD,1.200405015881771
EGY,MLI,0.0
EGY,MLT,0.3743650764438316
EGY,MMR,0.0
EGY,MNE,0.9829924005432616
EGY,MNG,0.0
EGY,MNP,0.0
EGY,MOZ,0.0
EGY,MRT,1.93540033829001
EGY,MUS,0.0
EGY,MWI,0.0
EGY,MYS,0.8515601946206597
EGY,NAM,0.0
EGY,NCL,0.0
EGY,NER,0.0
EGY,NGA,1.93540033829001
EGY,NIC,1.9354003382900105
EGY,NLD,0.21883345080870306
EGY,NOR,0.1403287555414541
EGY,NPL,0.0
EGY,NZL,0.2295649353238962
EGY,OMN,0.327694589065768
EGY,PAK,0.0
EGY,PAN,0.4805050505871511
EGY,PER,1.060528001077373
EGY,PHL,1.687279765900127
EGY,PLW,0.0
EGY,PNG,0.0
EGY,POL,0.6481567021310208
EGY,PRI,0.0
EGY,PRK,0.0
EGY,PRT,0.454078954768104
EGY,PRY,0.0
EGY,PSE,1.695735925729493
EGY,PYF,0.0
EGY,QAT,0.19465492694824824
EGY,ROU,0.417315912288242
EGY,RUS,0.756960509669323
EGY,RWA,0.0
EGY,SAU,0.7663076707973216
EGY,SDN,1.535782505866652
EGY,SEN,0.0
EGY,SGP,0.0
EGY,SLB,0.0
EGY,SLE,0.0
EGY,SLV,1.4819315284665422
EGY,SMR,0.22873290018066683
EGY,SOM,0.0
EGY,SRB,0.0
EGY,SSD,0.0
EGY,STP,0.0
EGY,SUR,0.0
EGY,SVK,0.31232125014813594
EGY,SVN,0.3245909599045098
EGY,SWE,0.18016872296678033
EGY,SXM,0.0
EGY,SYC,0.5919519238995894
EGY,SYR,0.0
EGY,TCA,0.0
EGY,TCD,0.0
EGY,TGO,0.0
EGY,THA,1.0920959948314641
EGY,TJK,0.0
EGY,TKM,0.0
EGY,TLS,0.0
EGY,TON,0.0
EGY,TTO,0.0
EGY,TUN,0.0
EGY,TUR,0.7994466889267166
EGY,TUV,0.0
EGY,TZA,0.0
EGY,UGA,0.0
EGY,UKR,1.8484098165861906
EGY,URY,0.5455224362787877
EGY,USA,0.18367875644431633
EGY,UZB,0.0
EGY,VCT,0.0
EGY,VEN,0.0
EGY,VIR,0.0
EGY,VNM,0.0
EGY,VUT,0.0
EGY,WSM,0.0
EGY,XKX,0.0
EGY,YEM,0.0
EGY,ZAF,0.4977989676568957
EGY,ZMB,0.5206340091306461
EGY,ZWE,0.0
ERI,ABW,0.0
ERI,AFG,0.0
ERI,AGO,0.0
ERI,ALB,0.0
ERI,AND,0.0
ERI,ARE,0.0
ERI,ARG,0.0
ERI,ARM,0.0
ERI,ASM,0.0
ERI,ATG,0.0
ERI,AUS,0.0
ERI,AUT,0.0
ERI,AZE,0.0
ERI,BDI,0.0
ERI,BEL,0.0
ERI,BEN,0.0
ERI,BFA,0.0
ERI,BGD,0.0
ERI,BGR,0.0
ERI,BHR,0.0
ERI,BHS,0.0
ERI,BIH,0.0
ERI,BLR,0.0
ERI,BLZ,0.0
ERI,BMU,0.0
ERI,BOL,0.0
ERI,BRA,0.0
ERI,BRB,0.0
ERI,BRN,0.0
ERI,BTN,0.0
ERI,BWA,0.0
ERI,CAF,0.0
ERI,CAN,0.0
ERI,CHE,0.0
ERI,CHI,0.0
ERI,CHL,0.0
ERI,CHN,0.0
ERI,CIV,0.0
ERI,CMR,0.0
ERI,COD,0.0
ERI,COG,0.0
ERI,COL,0.0
ERI,COM,0.0
ERI,CPV,0.0
ERI,CRI,0.0
ERI,CUB,0.0
ERI,CUW,0.0
ERI,CYM,0.0
ERI,CYP,0.0
ERI,CZE,0.0
ERI,DEU,0.0
ERI,DJI,0.0
ERI,DMA,0.0
ERI,DNK,0.0
ERI,DOM,0.0
ERI,DZA,0.0
ERI,ECU,0.0
ERI,EGY,0.0
ERI,ERI,0.0
ERI,ESP,0.0
ERI,EST,0.0
ERI,ETH,0.0
ERI,FIN,0.0
ERI,FJI,0.0
ERI,FRA,0.0
ERI,FSM,0.0
ERI,GAB,0.0
ERI,GBR,0.0
ERI,GEO,0.0
ERI,GHA,0.0
ERI,GIN,0.0
ERI,GMB,0.0
ERI,GNB,0.0
ERI,GNQ,0.0
ERI,GRC,0.0
ERI,GRD,0.0
ERI,GRL,0.0
ERI,GTM,0.0
ERI,GUM,0.0
ERI,GUY,0.0
ERI,HKG,0.0
ERI,HND,0.0
ERI,HRV,0.0
ERI,HTI,0.0
ERI,HUN,0.0
ERI,IDN,0.0
ERI,IMN,0.0
ERI,IND,0.0
ERI,IRL,0.0
ERI,IRN,0.0
ERI,IRQ,0.0
ERI,ISL,0.0
ERI,ISR,0.0
ERI,ITA,0.0
ERI,JAM,0.0
ERI,JOR,0.0
ERI,JPN,0.0
ERI,KAZ,0.0
ERI,KEN,0.0
ERI,KGZ,0.0
ERI,KHM,0.0
ERI,KIR,0.0
ERI,KNA,0.0
ERI,KOR,0.0
ERI,KWT,0.0
ERI,LAO,0.0
ERI,LBN,0.0
ERI,LBR,0.0
ERI,LBY,0.0
ERI,LCA,0.0
ERI,LIE,0.0
ERI,LKA,0.0
ERI,LSO,0.0
ERI,LTU,0.0
ERI,LUX,0.0
ERI,LVA,0.0
ERI,MAC,0.0
ERI,MAF,0.0
ERI,MAR,0.0
ERI,MCO,0.0
ERI,MDA,0.0
ERI,MDG,0.0
ERI,MDV,0.0
ERI,MEX,0.0
ERI,MHL,0.0
ERI,MKD,0.0
ERI,MLI,0.0
ERI,MLT,0.0
ERI,MMR,0.0
ERI,MNE,0.0
ERI,MNG,0.0
ERI,MNP,0.0
ERI,MOZ,0.0
ERI,MRT,0.0
ERI,MUS,0.0
ERI,MWI,0.0
ERI,MYS,0.0
ERI,NAM,0.0
ERI,NCL,0.0
ERI,NER,0.0
ERI,NGA,0.0
ERI,NIC,0.0
ERI,NLD,0.0
ERI,NOR,0.0
ERI,NPL,0.0
ERI,NZL,0.0
ERI,OMN,0.0
ERI,PAK,0.0
ERI,PAN,0.0
ERI,PER,0.0
ERI,PHL,0.0
ERI,PLW,0.0
ERI,PNG,0.0
ERI,POL,0.0
ERI,PRI,0.0
ERI,PRK,0.0
ERI,PRT,0.0
ERI,PRY,0.0
ERI,PSE,0.0
ERI,PYF,0.0
ERI,QAT,0.0
ERI,ROU,0.0
ERI,RUS,0.0
ERI,RWA,0.0
ERI,SAU,0.0
ERI,SDN,0.0
ERI,SEN,0.0
ERI,SGP,0.0
ERI,SLB,0.0
ERI,SLE,0.0
ERI,SLV,0.0
ERI,SMR,0.0
ERI,SOM,0.0
ERI,SRB,0.0
ERI,SSD,0.0
ERI,STP,0.0
ERI,SUR,0.0
ERI,SVK,0.0
ERI,SVN,0.0
ERI,SWE,0.0
ERI,SXM,0.0
ERI,SYC,0.0
ERI,SYR,0.0
ERI,TCA,0.0
ERI,TCD,0.0
ERI,TGO,0.0
ERI,THA,0.0
ERI,TJK,0.0
ERI,TKM,0.0
ERI,TLS,0.0
ERI,TON,0.0
ERI,TTO,0.0
ERI,TUN,0.0
ERI,TUR,0.0
ERI,TUV,0.0
ERI,TZA,0.0
ERI,UGA,0.0
ERI,UKR,0.0
ERI,URY,0.0
ERI,USA,0.0
ERI,UZB,0.0
ERI,VCT,0.0
ERI,VEN,0.0
ERI,VIR,0.0
ERI,VNM,0.0
ERI,VUT,0.0
ERI,WSM,0.0
ERI,XKX,0.0
ERI,YEM,0.0
ERI,ZAF,0.0
ERI,ZMB,0.0
ERI,ZWE,0.0
ESP,ABW,0.0
ESP,AFG,0.0
ESP,AGO,0.0
ESP,ALB,0.0
ESP,AND,0.26093437705342987
ESP,ARE,0.0
ESP,ARG,0.295592455134138
ESP,ARM,0.0
ESP,ASM,0.0
ESP,ATG,0.302832377494867
ESP,AUS,0.18683477852316221
ESP,AUT,0.13736525852068238
ESP,AZE,0.0
ESP,BDI,0.0
ESP,BEL,0.22188008385092273
ESP,BEN,0.0
ESP,BFA,0.0
ESP,BGD,0.0
ESP,BGR,0.07740094617337749
ESP,BHR,0.0
ESP,BHS,0.14849639548973953
ESP,BIH,0.0
ESP,BLR,0.0
ESP,BLZ,0.0
ESP,BMU,0.0
ESP,BOL,0.24462569684536858
ESP,BRA,0.2504560371342594
ESP,BRB,0.0
ESP,BRN,0.0
ESP,BTN,0.0
ESP,BWA,0.0
ESP,CAF,0.0
ESP,CAN,0.2379566934936488
ESP,CHE,0.1496358863405509
ESP,CHI,0.0
ESP,CHL,0.30283237749486697
ESP,CHN,0.302832377494867
ESP,CIV,0.0
ESP,CMR,0.0
ESP,COD,0.0
ESP,COG,0.0
ESP,COL,0.27586550899370116
ESP,COM,0.0
ESP,CPV,0.2966097943956575
ESP,CRI,0.302832377494867
ESP,CUB,0.0
ESP,CUW,0.0
ESP,CYM,0.0
ESP,CYP,0.302832377494867
ESP,CZE,0.302832377494867
ESP,DEU,0.17335916113903366
ESP,DJI,0.0
ESP,DMA,0.0
ESP,DNK,0.22251915685391196
ESP,DOM,0.30283237749486697
ESP,DZA,0.30283237749486697
ESP,ECU,0.3028323774948671
ESP,EGY,0.23157770043725126
ESP,ERI,0.0
ESP,ESP,0.0
ESP,EST,0.05860003148926647
ESP,ETH,0.0
ESP,FIN,0.1742454596147658
ESP,FJI,0.0
ESP,FRA,0.260756497671139
ESP,FSM,0.0
ESP,GAB,0.0
ESP,GBR,0.13847941216380005
ESP,GEO,0.0
ESP,GHA,0.0
ESP,GIN,0.009980598737905416
ESP,GMB,0.0
ESP,GNB,0.0
ESP,GNQ,0.25803213957244003
ESP,GRC,0.004703177562474208
ESP,GRD,0.0
ESP,GRL,0.0
ESP,GTM,0.27746768455101434
ESP,GUM,0.0
ESP,GUY,0.0
ESP,HKG,0.23508035957027248
ESP,HND,0.21541095531238655
ESP,HRV,0.0
ESP,HTI,0.28445555807566536
ESP,HUN,0.1783619784341945
ESP,IDN,0.0
ESP,IMN,0.0
ESP,IND,0.0
ESP,IRL,0.17213348013722263
ESP,IRN,0.0
ESP,IRQ,0.0
ESP,ISL,0.09982332010069574
ESP,ISR,0.22521311973801986
ESP,ITA,0.2757076478350077
ESP,JAM,0.0
ESP,JOR,0.2632464457961916
ESP,JPN,0.21217209635375564
ESP,KAZ,0.0
ESP,KEN,0.3028323774948671
ESP,KGZ,0.0
ESP,KHM,0.0
ESP,KIR,0.0
ESP,KNA,0.3028323774948671
ESP,KOR,0.0
ESP,KWT,0.0
ESP,LAO,0.0
ESP,LBN,0.0
ESP,LBR,0.08111581540041081
ESP,LBY,0.2909966107194611
ESP,LCA,0.0
ESP,LIE,0.0
ESP,LKA,0.0
ESP,LSO,0.0
ESP,LTU,0.302832377494867
ESP,LUX,0.11853090450351993
ESP,LVA,0.2089160072591171
ESP,MAC,0.0
ESP,MAF,0.0
ESP,MAR,0.0
ESP,MCO,0.0
ESP,MDA,0.0
ESP,MDG,0.0
ESP,MDV,0.0
ESP,MEX,0.2901820450251088
ESP,MHL,0.0
ESP,MKD,0.0
ESP,MLI,0.0
ESP,MLT,0.125643220449998
ESP,MMR,0.0
ESP,MNE,0.0
ESP,MNG,0.0
ESP,MNP,0.0
ESP,MOZ,0.0
ESP,MRT,0.302832377494867
ESP,MUS,0.0
ESP,MWI,0.0
ESP,MYS,0.302832377494867
ESP,NAM,0.0
ESP,NCL,0.0
ESP,NER,0.0
ESP,NGA,0.0
ESP,NIC,0.302832377494867
ESP,NLD,0.19274922037028155
ESP,NOR,0.14369850486959213
ESP,NPL,0.0
ESP,NZL,0.0
ESP,OMN,0.0
ESP,PAK,0.0
ESP,PAN,0.2516472085096016
ESP,PER,0.302832377494867
ESP,PHL,0.29540780954737034
ESP,PLW,0.0
ESP,PNG,0.0
ESP,POL,0.302832377494867
ESP,PRI,0.0
ESP,PRK,0.0
ESP,PRT,0.3028323774948669
ESP,PRY,0.302832377494867
ESP,PSE,0.0
ESP,PYF,0.0
ESP,QAT,0.0
ESP,ROU,0.11123484422010889
ESP,RUS,0.2932738232554308
ESP,RWA,0.0
ESP,SAU,0.0
ESP,SDN,0.0
ESP,SEN,0.0
ESP,SGP,0.0
ESP,SLB,0.0
ESP,SLE,0.0
ESP,SLV,0.29775697452009275
ESP,SMR,0.22897495120931075
ESP,SOM,0.0
ESP,SRB,0.0
ESP,SSD,0.0
ESP,STP,0.0
ESP,SUR,0.0
ESP,SVK,0.1682402097193706
ESP,SVN,0.47382328265831847
ESP,SWE,0.1826089868231168
ESP,SXM,0.0
ESP,SYC,0.302832377494867
ESP,SYR,0.0
ESP,TCA,0.0
ESP,TCD,0.0
ESP,TGO,0.0
ESP,THA,0.0
ESP,TJK,0.0
ESP,TKM,0.0
ESP,TLS,0.0
ESP,TON,0.0
ESP,TTO,0.0
ESP,TUN,0.0
ESP,TUR,0.3028323774948671
ESP,TUV,0.0
ESP,TZA,0.0
ESP,UGA,0.15663743663527607
ESP,UKR,0.30283237749486697
ESP,URY,0.23416721875952745
ESP,USA,0.19844708882995823
ESP,UZB,0.0
ESP,VCT,0.0
ESP,VEN,0.0
ESP,VIR,0.0
ESP,VNM,0.0
ESP,VUT,0.3028323774948671
ESP,WSM,0.0
ESP,XKX,0.0
ESP,YEM,0.0
ESP,ZAF,0.1351795400787561
ESP,ZMB,0.0
ESP,ZWE,0.0
EST,ABW,0.0
EST,AFG,0.0
EST,AGO,0.0
EST,ALB,0.0
EST,AND,0.0
EST,ARE,0.0
EST,ARG,0.1441220669747922
EST,ARM,0.0
EST,ASM,0.0
EST,ATG,0.0
EST,AUS,0.06472006125189557
EST,AUT,0.06240036798230073
EST,AZE,0.14412206697479218
EST,BDI,0.0
EST,BEL,0.12009590797754457
EST,BEN,0.0
EST,BFA,0.0
EST,BGD,0.0
EST,BGR,0.08106866267332062
EST,BHR,0.0
EST,BHS,0.028136151595287116
EST,BIH,0.0
EST,BLR,0.13787529007805208
EST,BLZ,0.0
EST,BMU,0.0
EST,BOL,0.09608137798319481
EST,BRA,0.1194525239791071
EST,BRB,0.0
EST,BRN,0.0
EST,BTN,0.0
EST,BWA,0.0
EST,CAF,0.0
EST,CAN,0.09174480783191094
EST,CHE,0.049116967603708
EST,CHI,0.0
EST,CHL,0.1441220669747923
EST,CHN,0.0
EST,CIV,0.0
EST,CMR,0.0
EST,COD,0.0
EST,COG,0.0
EST,COL,0.13757106393048352
EST,COM,0.0
EST,CPV,0.0
EST,CRI,0.14412206697479227
EST,CUB,0.0
EST,CUW,0.0
EST,CYM,0.0
EST,CYP,0.12793534478870847
EST,CZE,0.14410318508578046
EST,DEU,0.14326706714805465
EST,DJI,0.0
EST,DMA,0.0
EST,DNK,0.08090519973551946
EST,DOM,0.0
EST,DZA,0.0
EST,ECU,0.1441220669747923
EST,EGY,0.1441220669747923
EST,ERI,0.0
EST,ESP,0.09509046931718165
EST,EST,0.0
EST,ETH,0.0
EST,FIN,0.0694308626869345
EST,FJI,0.0
EST,FRA,0.09885751701105824
EST,FSM,0.0
EST,GAB,0.0
EST,GBR,0.09964367000416176
EST,GEO,0.1441220669747923
EST,GHA,0.0
EST,GIN,0.0
EST,GMB,0.0
EST,GNB,0.0
EST,GNQ,0.0
EST,GRC,0.03317095192276964
EST,GRD,0.0
EST,GRL,0.0
EST,GTM,0.0
EST,GUM,0.0
EST,GUY,0.0
EST,HKG,0.0
EST,HND,0.0
EST,HRV,0.0
EST,HTI,0.0
EST,HUN,0.12201745547559101
EST,IDN,0.0
EST,IMN,0.0
EST,IND,0.0
EST,IRL,0.06398341837800434
EST,IRN,0.0
EST,IRQ,0.0
EST,ISL,0.083423413644061
EST,ISR,0.0
EST,ITA,0.10643199869807957
EST,JAM,0.0
EST,JOR,0.14412206697479224
EST,JPN,0.0
EST,KAZ,0.1441220669747923
EST,KEN,0.14412206697479227
EST,KGZ,0.14412206697479224
EST,KHM,0.0
EST,KIR,0.0
EST,KNA,0.0
EST,KOR,0.0
EST,KWT,0.0
EST,LAO,0.0
EST,LBN,0.0
EST,LBR,0.0
EST,LBY,0.0
EST,LCA,0.0
EST,LIE,0.0
EST,LKA,0.0
EST,LSO,0.0
EST,LTU,0.14412206697479224
EST,LUX,0.04353302013170147
EST,LVA,0.16321740542789498
EST,MAC,0.0
EST,MAF,0.0
EST,MAR,0.0
EST,MCO,0.0
EST,MDA,0.14412206697479224
EST,MDG,0.0
EST,MDV,0.0
EST,MEX,0.1531296961607168
EST,MHL,0.0
EST,MKD,0.0
EST,MLI,0.0
EST,MLT,0.12490327050008357
EST,MMR,0.0
EST,MNE,0.0
EST,MNG,0.0
EST,MNP,0.0
EST,MOZ,0.0
EST,MRT,0.0
EST,MUS,0.0
EST,MWI,0.0
EST,MYS,0.0
EST,NAM,0.0
EST,NCL,0.0
EST,NER,0.0
EST,NGA,0.0
EST,NIC,0.0
EST,NLD,0.06699202294418254
EST,NOR,0.06080656410339107
EST,NPL,0.0
EST,NZL,0.0
EST,OMN,0.0
EST,PAK,0.0
EST,PAN,0.14412206697479224
EST,PER,0.14412206697479227
EST,PHL,0.0
EST,PLW,0.0
EST,PNG,0.0
EST,POL,0.1441220669747923
EST,PRI,0.0
EST,PRK,0.0
EST,PRT,0.13996964872360976
EST,PRY,0.0
EST,PSE,0.0
EST,PYF,0.0
EST,QAT,0.0
EST,ROU,0.14412206697479227
EST,RUS,0.1394742332731967
EST,RWA,0.0
EST,SAU,0.0
EST,SDN,0.0
EST,SEN,0.0
EST,SGP,0.0
EST,SLB,0.0
EST,SLE,0.0
EST,SLV,0.0
EST,SMR,0.0
EST,SOM,0.0
EST,SRB,0.0
EST,SSD,0.0
EST,STP,0.0
EST,SUR,0.0
EST,SVK,0.08140441433749532
EST,SVN,0.12654325628239319
EST,SWE,0.08157074679225029
EST,SXM,0.0
EST,SYC,0.0
EST,SYR,0.0
EST,TCA,0.0
EST,TCD,0.0
EST,TGO,0.0
EST,THA,0.0
EST,TJK,0.0
EST,TKM,0.14412206697479227
EST,TLS,0.0
EST,TON,0.0
EST,TTO,0.0
EST,TUN,0.0
EST,TUR,0.14412206697479227
EST,TUV,0.0
EST,TZA,0.0
EST,UGA,0.0
EST,UKR,0.14412206697479227
EST,URY,0.14412206697479224
EST,USA,0.07720496714717874
EST,UZB,0.14412206697479224
EST,VCT,0.0
EST,VEN,0.0
EST,VIR,0.0
EST,VNM,0.0
EST,VUT,0.0
EST,WSM,0.0
EST,XKX,0.0
EST,YEM,0.0
EST,ZAF,0.04500013905542037
EST,ZMB,0.0
EST,ZWE,0.0
ETH,ABW,0.0
ETH,AFG,0.0
ETH,AGO,0.0
ETH,ALB,0.0
ETH,AND,0.0
ETH,ARE,0.08242592714552713
ETH,ARG,0.09457906790836809
ETH,ARM,0.0
ETH,ASM,0.0
ETH,ATG,0.10456983611516994
ETH,AUS,0.031140201571704263
ETH,AUT,0.04966701305569574
ETH,AZE,0.0
ETH,BDI,0.0
ETH,BEL,0.013565444766962495
ETH,BEN,0.0
ETH,BFA,0.0
ETH,BGD,0.0
ETH,BGR,0.12439789701713976
ETH,BHR,0.08633341565522938
ETH,BHS,0.0
ETH,BIH,0.0
ETH,BLR,0.0
ETH,BLZ,0.0
ETH,BMU,0.0
ETH,BOL,0.2734689546171573
ETH,BRA,0.1122394975139253
ETH,BRB,0.0
ETH,BRN,0.0
ETH,BTN,0.0
ETH,BWA,0.0
ETH,CAF,0.0
ETH,CAN,0.03993891654613681
ETH,CHE,0.02610583096090098
ETH,CHI,0.0
ETH,CHL,0.1051386190895554
ETH,CHN,0.15106693535206686
ETH,CIV,0.0
ETH,CMR,0.0
ETH,COD,0.0
ETH,COG,0.0
ETH,COL,0.19739959551404623
ETH,COM,0.0
ETH,CPV,0.0
ETH,CRI,0.11757813148778272
ETH,CUB,0.0
ETH,CUW,0.0
ETH,CYM,0.0
ETH,CYP,0.07414528740207967
ETH,CZE,0.0928886992351145
ETH,DEU,0.02757206191094463
ETH,DJI,0.3503560621500131
ETH,DMA,0.15247356007089238
ETH,DNK,0.07271017127471927
ETH,DOM,0.0
ETH,DZA,0.29097599558202797
ETH,ECU,0.18579651291859953
ETH,EGY,0.24923954913063523
ETH,ERI,0.0
ETH,ESP,0.057972948050679825
ETH,EST,0.051864680338763465
ETH,ETH,0.0
ETH,FIN,0.045801953539606484
ETH,FJI,0.0
ETH,FRA,0.05302291711632632
ETH,FSM,0.0
ETH,GAB,0.0
ETH,GBR,0.05312002713413698
ETH,GEO,0.0
ETH,GHA,0.41599148958465065
ETH,GIN,0.0
ETH,GMB,0.0
ETH,GNB,0.0
ETH,GNQ,0.0
ETH,GRC,0.0923188847808334
ETH,GRD,0.0
ETH,GRL,0.0
ETH,GTM,0.22249969801619987
ETH,GUM,0.0
ETH,GUY,0.0
ETH,HKG,0.0
ETH,HND,0.0
ETH,HRV,0.0
ETH,HTI,0.0
ETH,HUN,0.12018987100195296
ETH,IDN,0.0
ETH,IMN,0.0
ETH,IND,0.0
ETH,IRL,0.03671034093988468
ETH,IRN,0.0
ETH,IRQ,0.0
ETH,ISL,0.03342462833848912
ETH,ISR,0.04865304855157589
ETH,ITA,0.07081946734285395
ETH,JAM,0.0
ETH,JOR,0.2154444190969439
ETH,JPN,0.0
ETH,KAZ,0.0
ETH,KEN,0.24487324465148988
ETH,KGZ,0.0
ETH,KHM,0.0
ETH,KIR,0.0
ETH,KNA,0.0
ETH,KOR,0.0
ETH,KWT,0.08313367887832179
ETH,LAO,0.0
ETH,LBN,0.0
ETH,LBR,0.0
ETH,LBY,0.16037267724667378
ETH,LCA,0.1262212398788783
ETH,LIE,0.0
ETH,LKA,0.0
ETH,LSO,0.0
ETH,LTU,0.0
ETH,LUX,0.028633370101004443
ETH,LVA,0.0
ETH,MAC,0.0
ETH,MAF,0.0
ETH,MAR,0.0
ETH,MCO,0.0
ETH,MDA,0.0
ETH,MDG,0.0
ETH,MDV,0.0
ETH,MEX,0.10708627497573639
ETH,MHL,0.0
ETH,MKD,0.0
ETH,MLI,0.0
ETH,MLT,0.010833669613946804
ETH,MMR,0.0
ETH,MNE,0.0
ETH,MNG,0.0
ETH,MNP,0.0
ETH,MOZ,0.0
ETH,MRT,0.0
ETH,MUS,0.0
ETH,MWI,0.0
ETH,MYS,0.0
ETH,NAM,0.0
ETH,NCL,0.0
ETH,NER,0.0
ETH,NGA,0.0
ETH,NIC,0.18209298600489435
ETH,NLD,0.03623400317475796
ETH,NOR,0.030719568349916623
ETH,NPL,0.0
ETH,NZL,0.04511188954160111
ETH,OMN,0.0
ETH,PAK,0.0
ETH,PAN,0.10249550485449312
ETH,PER,0.18330717134703944
ETH,PHL,0.0
ETH,PLW,0.0
ETH,PNG,0.0
ETH,POL,0.12324779759389659
ETH,PRI,0.0
ETH,PRK,0.0
ETH,PRT,0.08620214497677635
ETH,PRY,0.0
ETH,PSE,0.0
ETH,PYF,0.0
ETH,QAT,0.06523925013517735
ETH,ROU,0.14546056752923986
ETH,RUS,0.1410084434278545
ETH,RWA,0.0
ETH,SAU,0.11930148969516734
ETH,SDN,0.2399516590263999
ETH,SEN,0.0
ETH,SGP,0.0
ETH,SLB,0.0
ETH,SLE,0.0
ETH,SLV,0.0
ETH,SMR,0.0
ETH,SOM,0.08109214018619387
ETH,SRB,0.0
ETH,SSD,0.0
ETH,STP,0.0
ETH,SUR,0.0
ETH,SVK,0.08019469366884348
ETH,SVN,0.04510412395425528
ETH,SWE,0.041207146363194794
ETH,SXM,0.0
ETH,SYC,0.11327028167861074
ETH,SYR,0.0
ETH,TCA,0.0
ETH,TCD,0.0
ETH,TGO,0.0
ETH,THA,0.0
ETH,TJK,0.0
ETH,TKM,0.0
ETH,TLS,0.0
ETH,TON,0.0
ETH,TTO,0.0
ETH,TUN,0.304645027216246
ETH,TUR,0.07457277154493541
ETH,TUV,0.0
ETH,TZA,0.0
ETH,UGA,0.391663402758601
ETH,UKR,0.34733627667738565
ETH,URY,0.09570026269641325
ETH,USA,0.03448001136195862
ETH,UZB,0.0
ETH,VCT,0.0
ETH,VEN,0.0
ETH,VIR,0.0
ETH,VNM,0.0
ETH,VUT,0.0
ETH,WSM,0.0
ETH,XKX,0.0
ETH,YEM,0.0
ETH,ZAF,1.0824209179560758
ETH,ZMB,0.0
ETH,ZWE,0.0
FIN,ABW,0.0
FIN,AFG,0.0
FIN,AGO,0.0
FIN,ALB,0.0
FIN,AND,0.0
FIN,ARE,0.0
FIN,ARG,0.056384276661564335
FIN,ARM,0.0
FIN,ASM,0.0
FIN,ATG,0.0
FIN,AUS,0.05558143121586004
FIN,AUT,0.053833349780308674
FIN,AZE,0.05638427666156431
FIN,BDI,0.0
FIN,BEL,0.13827891370228526
FIN,BEN,0.0
FIN,BFA,0.0
FIN,BGD,0.0
FIN,BGR,0.019013302595178663
FIN,BHR,0.0
FIN,BHS,0.05638427666156433
FIN,BIH,0.0
FIN,BLR,0.05394328276232436
FIN,BLZ,0.0
FIN,BMU,0.0
FIN,BOL,0.033005430240915706
FIN,BRA,0.04649698644129001
FIN,BRB,0.0
FIN,BRN,0.0
FIN,BTN,0.0
FIN,BWA,0.0
FIN,CAF,0.0
FIN,CAN,0.05639656351790817
FIN,CHE,0.044251553835255024
FIN,CHI,0.0
FIN,CHL,0.056384276661564314
FIN,CHN,0.05638427666156432
FIN,CIV,0.0
FIN,CMR,0.0
FIN,COD,0.0
FIN,COG,0.0
FIN,COL,0.05187353452863917
FIN,COM,0.0
